Country Name,Country Code,Series Name,Series Code,2024 [YR2024],2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
Andorra,AND,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,77.5890386,78.31102274,78.19182571,79.38185039,79.81541549,77.55550982,77.6557919,77.86885863,78.10085369,78.66741433,78.24370911,78.02157585,76.82494913,77.3751352,76.99121165,76.0356014,75.36407506,74.55926199,74.12427,74.41988602,74.79423736,74.93703674,74.74635953,75.19393298,76.56099904,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,12.75302288,12.42822618,11.1453411,12.36263639,12.66015827,11.69981763,11.07633372,10.39551767,10.14077941,9.981268716,10.1535313,10.61824715,11.07157967,11.90885311,13.12564606,14.76648871,15.43276711,15.47353148,16.16729519,16.03578288,15.78035401,15.49493665,15.06728909,14.92401761,14.84375504,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.465923796,0.478492136,0.487491862,0.531844879,0.55944277,0.522633248,0.546367883,0.559538513,0.521999648,0.51342011,0.537623493,0.585558984,0.601164454,0.490560827,0.466508602,0.418928933,0.406917964,0.368796684,0.353522338,0.380576808,0.414741998,0.419117893,0.385887246,0.441953155,0.517055748,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.143655417,6.295600824,4.236652265,2.558860694,1.113786074,1.374753508,1.01247848,1.136509343,0.347795382,0.660588959,-0.084019317,0.4484922,0.174556906,0.196764152,0.374313758,0.132136132,2.27433832,3.211227341,3.457184087,3.39610213,3.042423998,3.177484216,3.23953177,3.080535179,28.7415529,2.731979525,1.499553843,2.228160307,0.797177729,4.933121049,3.879858322,4.537232147,6.710768961,6.935148354,7.326243696,6.896207119,5.936124998,5.94419882,10.8788152,8.595463759,10.86473439,11.8842353,13.5823498,12.35117319,13.35481384,16.93168904,20.63104142,23.38309256,16.48985721,16.7817954,15.94520141,11.84943381,8.518077674,7.845870998,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Population, total",SP.POP.TOTL,81938,80856,79705,78364,77380,76474,75162,73763,72181,72174,73737,75194,76834,77783,80706,83888,83495,81877,79585,77421,74325,69486,66506,65852,65685,65710,65382,64700,63984,63912,64612,63272,60200,56667,52597,50620,49416,47653,45734,43825,42273,40565,38764,37169,35782,34306,32735,31097,29436,27773,26130,24523,22957,21442,19977,18555,17176,15837,14626,13634,12764,11915,11086,10283,9510
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,80396942242,84875162197,1.044E+11,66505129988,48501561204,70897962732,79450688259,73690154991,52761617226,90496420507,1.35967E+11,1.32339E+11,1.28053E+11,1.1179E+11,83799474070,70307196182,88538665085,65266415494,52381025141,36970900884,23552057679,17812704586,15285592370,8936079118,9129594970,6152923310,6506221616,7648380196,7526421519,5538749260,4438321017,5768720422,8307810974,10603784541,11229515599,10201780977,8769836769,8084412414,7072536109,7554065410,6131475065,5784341596,5550483036,5550483036,5930503401,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Trade (% of GDP),NE.TRD.GNFS.ZS,62.29591877,67.00179328,69.69107051,74.46449859,65.94202893,57.82953812,66.37801333,52.25682223,53.37015807,62.88851609,79.33292278,86.81193276,91.80009734,99.98250633,104.1236353,122.4461441,121.3647085,108.0600679,94.62515933,106.5909621,103.5799471,103.9012296,105.3017426,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,10.0903858,9.644778503,9.223777502,9.732512484,11.00201902,13.54263016,14.18476266,14.82271911,16.10341244,16.59994721,18.36107923,25.65014986,21.49916056,23.38516999,17.10911781,18.07457012,17.17158036,15.53281183,29.24667572,28.70338216,16.29397166,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,39.34987237,39.76958754,41.17476937,40.93374158,44.39559215,42.12320901,43.20690961,46.76262483,46.98099553,48.65988857,46.81392753,42.78491467,39.60494555,39.07583075,41.88702582,48.99067141,34.33820176,34.61187835,37.15684684,35.52672583,40.34747311,41.18298746,37.90757897,26.95981144,22.21235549,20.99237086,31.93152829,30.24024067,25.1524549,33.06161049,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,44.15060649,45.23598355,45.1800529,47.52440955,45.67824234,49.76092161,47.93154185,42.16795377,42.64356787,41.93309219,46.20332557,53.36285218,56.91821896,56.02651389,52.36843758,44.05637413,60.2548204,61.88353785,58.10933117,60.40199346,54.62993328,53.11699779,56.07579654,64.88381154,72.12295494,72.71737231,55.1572893,60.75774139,67.82067594,60.28517579,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.42696069,14.89328441,13.7377885,11.48634538,9.946543571,7.882625069,8.607741802,10.01699597,9.83116886,9.122534372,7.547056779,6.50749232,6.069629991,5.84568088,6.180293498,6.621196764,4.805339338,5.242278337,5.191280189,5.060402948,6.250877905,6.198384502,5.839549975,8.156377022,5.664689564,6.290256828,12.91118241,9.002017942,7.026869166,6.653213722,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,25.23921275,17.60013935,13.71059402,38.82372184,10.76310528,19.18700383,28.16709326,22.61451403,21.77423559,-3.518385346,3.560884772,2.839724126,7.255749909,31.77146016,32.27046912,-16.76214029,19.36577356,4.308432212,17.11566514,42.37424926,33.44359479,93.92656691,196.9840994,106.3521255,418.0189915,557.5011131,39.35934833,95.45302218,4800.531644,1825.495149,2175.978955,917.7834684,476.5157509,106.3099823,14.00743983,16.27966269,2.213774449,9.82331135,-9.01306192,19.03520574,0.00118811,0.012763558,0,-2.100306167,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Population, total",SP.POP.TOTL,37885849,36749906,35635029,34532429,33451132,32375632,31297155,30234839,29183070,28157798,27160769,26165620,25177394,24218352,23294825,22414773,21578655,20778561,20015279,19291161,18600423,17943712,17327699,16747208,16194869,15667235,15159370,14660413,14170973,13699778,13249764,12827135,12423712,12023529,11626360,11238562,10861291,10497858,10139450,9779120,9425917,9082983,8751648,8435607,8133872,7847207,7576734,7317829,7074664,6842947,6613367,6388528,6174262,5991102,5852788,5763685,5702699,5641807,5581386,5521981,5464187,5408320,5354310,5301583,5231654
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,2224814815,2005785185,1866566667,1602125926,1411637037,1726448148,1661529630,1534855556,1489603704,1437485185,1378707407,1325496296,1364729630,1287359259,1298348148,1386518519,1557640741,1487381481,1303674074,1143896296,1026329630,948100000,898092592.6,877774074.1,901003703.7,835544444.4,789788888.9,734422222.2,679140740.7,616051851.9,625081481.5,565662963,525133333.3,504337037,478718518.5,455174074.1,411396296.3,346866666.7,297562963,246370370.4,212214814.8,184866666.7,166444444.4,149388888.9,132451851.9,109596296.3,88040740.74,77507407.41,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,117.7035278,101.0749606,94.28952989,137.5377836,130.6551527,127.6643236,132.0259179,130.0715499,141.5461611,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..,69.06171408,68.40822822,68.44008193,67.83010007,68.43058216,67.9048534,70.28939869,71.15116374,73.0844247,73.9444622,74.13659174,72.6759065,75.05602914,73.65855189,71.48974249,70.93301123,71.16807315,71.57293348,75.42026602,76.0711489,76.71287995,77.0022888,77.53998962,77.42188752,75.68185747,75.84492809,75.46572261,75.14179137,74.9329662,75.46867964,75.24831564,74.10534185,73.03904649,73.11727297,71.93584872,72.03651521,72.03002541,72.38804112,75.62838244,76.45642082,76.21108306,75.20249221,72.73087889,73.1139198,74.48886486,74.86433049,74.16734362,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,18.98711505,19.65819597,20.48320056,21.12099952,21.08074595,20.6520988,18.80452015,17.76410828,15.92802245,15.36678209,14.75981044,13.07462881,13.22747974,14.83794223,18.04573138,17.60996569,16.31975657,17.12340053,13.51423983,12.15839255,12.48305578,12.19126956,12.05785678,13.09897193,12.70096677,11.9413064,11.84302097,11.69015313,12.0955427,12.00199085,12.19152879,13.00833651,14.0793561,13.50287032,14.81321757,13.88586296,13.48260619,12.63722586,11.46271798,10.71241579,10.05529511,10.22696929,13.10276435,12.88798166,11.43253016,10.2435741,11.36331056,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,1.943267807,1.955660323,2.080800048,2.278940657,1.646712046,1.626791912,1.660911511,1.458503753,1.445683176,1.441231857,1.484000402,1.377019461,1.415185263,1.214648813,1.1120312,1.130389502,1.179054416,1.23269847,1.329115563,1.241027899,1.360225324,1.361733715,1.28987886,1.289097344,1.353741406,1.367454031,1.427678094,1.359561101,1.395986389,1.353305051,1.517720931,1.584077412,1.582568976,1.599176815,1.543569005,1.615996111,1.761804087,1.741305917,1.996392063,1.921533038,2.548383219,2.592345349,2.858559564,2.98920642,3.514582136,4.45921501,4.969656425,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.318920581,4.911940849,6.780274708,4.919274581,0.78165357,0.712335042,1.444218421,0.316531793,-0.475117519,2.801801537,1.777072136,-2.28757187,2.55082057,1.134591759,1.607416906,1.109636065,4.738358194,4.369320529,1.117672231,4.678498331,2.34864792,-0.479330044,1.274451232,2.063777971,1.535515413,2.011078994,2.680695671,2.530224493,3.410625876,3.04812389,3.588253499,2.315810334,2.93098407,3.106991694,2.097634239,5.120045197,12.72697723,9.325135798,8.327866369,7.850851327,4.201157279,5.413881162,11.51000191,8.643178434,11.73455728,15.17787964,8.819962291,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,93772,93316,92840,92349,91846,91364,90926,90468,89969,89409,88765,88064,87260,86332,85320,84173,82912,81704,80604,79611,78719,77884,77032,76069,74912,73666,72412,71053,69612,68189,66843,65587,64404,63387,63066,63325,63623,63946,64276,64591,64882,64934,64785,64665,64513,64274,64038,63862,63762,63839,64058,64342,64615,64729,64528,63819,62809,61837,60900,59970,59020,58138,57336,56540,55603
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,6.33267E+11,6.46075E+11,6.3279E+11,4.86564E+11,3.85741E+11,4.47755E+11,5.2482E+11,6.43628E+11,5.57532E+11,5.94749E+11,5.2632E+11,5.52025E+11,5.45982E+11,5.30158E+11,4.23627E+11,3.32976E+11,3.61558E+11,2.87531E+11,2.32557E+11,1.98737E+11,1.64658E+11,1.27587E+11,97724004252,2.68697E+11,2.84204E+11,2.83523E+11,2.98948E+11,2.92859E+11,2.7215E+11,2.58032E+11,2.5744E+11,2.36742E+11,2.28779E+11,1.8972E+11,1.41353E+11,76629728760,1.2689E+11,1.08811E+11,1.05872E+11,88150891728,1.16915E+11,1.03979E+11,84307486837,78676842367,76961923741,69252328952,89049453088,56781000101,51169499892,52438647922,72436777342,52544000117,34733000536,33293199095,31584210366,31256284544,26436857247,24256667553,28630474728,28344705967,25605249382,18272123664,18337691145,20132220375,15865474315
Argentina,ARG,Trade (% of GDP),NE.TRD.GNFS.ZS,28.15940143,26.64051213,31.54770801,33.07868957,30.20369881,32.63061505,30.76253595,25.28960114,26.09388785,22.48622609,28.40679365,29.333929,30.52654237,35.206155,34.97101326,34.05712691,40.40267338,40.94517062,40.43347987,40.55127097,40.69264611,40.64474803,41.75272436,21.85225545,22.62244478,21.38274496,23.35002797,23.33617884,21.50646841,19.77142309,18.13434587,16.22315145,14.73098059,13.75305416,14.990859,19.6377977,15.74345861,15.44896988,14.48603279,18.00942507,12.34638143,14.98767011,15.6114861,14.29297748,11.54567246,12.84068464,14.32379637,16.94228657,15.09688462,11.80272429,13.19157986,13.32216851,14.0356432,12.61518892,10.33744408,12.79742663,11.88816489,12.49266037,11.64260542,10.37645741,11.12742968,15.78090624,14.07552565,11.98989231,15.20809609
Argentina,ARG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,9.980936481,11.08581809,11.34107403,10.70812114,10.39199734,9.79144712,10.93962386,12.09728364,12.33650694,12.61096661,12.45290276,12.95284151,12.6636277,12.85304269,12.38304156,13.31784636,12.44826845,12.8788867,13.10317565,13.1007799,12.5187797,9.818958347,9.324898794,9.622603502,9.076124336,9.030526186,8.690086356,8.171787775,8.054357652,8.126437228,8.015138006,5.547922134,5.008236547,4.838513147,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..,0.179336687,1.258020689,0.538350462,0.738812735,0.666286721,0.870997854,1.024314303,0.782151174,0.453942538,0.669273861,0.405291324,0.267799853,0.462939244,0.600714181,0.453659664,0.923115975,1.685038581,1.456841205,2.645590648,2.764185112,2.296088636,1.195826971,2.479374983,3.217983577,4.183854573,8.718719712,13.04608702,11.50230709,12.36421487,43.82691112,21.02060045,6.879397011,2.397580844,0.566505103,0.516862067,3.367264627,0.13232132,0.225951298,0.538179468,0.216653028,0.168976254,0.288112016,0.233931605,1.448768359,2.124838287,0.395285976,0.420915446,1.575157079,0.858145696,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,53.35563483,53.14869357,53.51164072,52.83403195,54.85786746,55.43881711,56.36975027,57.34993738,56.12223585,55.81490128,52.94054347,53.91909367,53.65811792,51.81190075,51.49518021,53.306001,50.2551922,49.50833078,48.74913337,48.48614593,47.83698829,51.03169425,54.77644565,65.08125733,63.46931344,63.48773052,61.53968561,60.8492831,61.35099555,62.26377967,61.59079292,61.05689761,63.32521644,60.56119851,55.85444764,48.03609224,52.5355207,54.07696627,54.81916247,53.08953817,51.94583523,49.78536853,49.30099531,53.1862536,52.42683251,48.17559806,46.3979525,44.10665582,40.954084,43.27476829,46.17635963,44.69502835,43.43347582,43.17878672,48.0836525,43.42715421,43.24265853,42.63620116,40.11709274,38.68135829,..,..,..,..,..
Argentina,ARG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.99118132,25.05638161,24.00755278,23.49946443,22.40887637,23.15784774,23.71959233,21.78212322,22.05410721,23.15305614,24.27739449,24.00588144,24.42905706,25.21269761,25.25877626,25.2842048,26.27245994,27.41523613,29.20327967,28.62631404,28.81692201,32.6450991,30.55773709,25.24343398,25.99083601,26.1936305,26.71213576,27.17915089,26.59256064,26.30121034,26.75455869,27.33873965,30.6839549,32.72252826,36.02188135,42.34781307,38.48661108,37.82867527,37.38043489,39.27615457,39.70818793,41.55630651,41.10284864,40.33822671,41.21966567,44.0281238,46.09764801,47.80613219,50.89369683,50.14132368,43.59280262,43.35223993,45.58164895,45.95472845,42.27878963,47.3861283,47.03606529,47.38341438,49.60581466,48.41447642,..,..,..,..,..
Argentina,ARG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.981599306,5.929853762,6.638296975,7.291282496,6.357033676,5.318555997,4.537878897,5.231622377,6.26456582,5.156685902,6.712703514,6.052918437,5.781744207,6.99873377,7.132167451,5.273623469,7.318954597,7.452353946,6.935572291,7.938754274,8.36248661,10.32816694,10.20664671,4.568589609,4.679910944,4.457826102,5.25272257,5.221972109,5.610866113,5.351464616,5.082668,5.136826482,5.990787091,6.71649176,8.123676208,9.616065096,8.977868218,8.094358464,7.80040264,7.634307257,8.345976837,8.658324961,9.596156046,6.475522961,6.353505005,7.796277359,7.504427478,8.087142114,8.152170712,6.583910492,10.23083775,11.95252249,10.98486987,10.86588238,9.637560964,9.185809648,9.721276985,9.980386317,10.27875747,12.90416299,..,..,..,..,..
Argentina,ARG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,207.921861,135.3688763,69.87608425,53.80208777,40.0830878,49.19557906,42.03366896,26.00637928,41.11937999,26.5799916,40.28297163,23.94879842,22.31488067,23.70347218,20.91512427,15.37764937,23.17116498,14.93992502,13.74105249,10.3175112,18.36335425,10.49570302,30.55520405,-1.095767718,1.037287101,-1.836558392,-1.705279624,-0.463913131,-0.052375497,3.16512339,2.849339715,-3.561095576,16.07199354,140.5023787,2078.316818,3046.091152,381.2463444,127.5399181,77.29223669,607.4474978,611.1963039,380.1585285,194.5352997,105.2763664,95.79042461,147.377044,161.372172,159.4271777,438.3227797,197.6973645,30.63044137,65.53528737,64.24478591,31.27106388,6.467874639,7.795830034,10.27531056,29.01826294,25.60346243,21.23293493,28.77461732,25.59115435,28.87184165,20.31069753,..
Argentina,ARG,"Population, total",SP.POP.TOTL,45696159,45538401,45407904,45312281,45191965,44973465,44654882,44288894,43900313,43477012,43024071,42582455,42161721,41730660,41288694,40854831,40424148,40016763,39622115,39216789,38815916,38424282,38029349,37624825,37213984,36794682,36372860,35947791,35513793,35070020,34613491,34152717,33693527,33230294,32755901,32270948,31780532,31291762,30811980,30336441,29863093,29391332,28924262,28463959,28011596,27568895,27132158,26701805,26282283,25874107,25461351,25046005,24644328,24257208,23878327,23508711,23150583,22799059,22453893,22112629,21769453,21421705,21072538,20726276,20386045
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,25786585950,24085749592,19513506553,13878908629,12641698583,13619290539,12457940695,11527458709,10546136236,10553337518,11609513247,11121464437,10619320683,10142111825,9260285756,8647937081,11662040714,9206301270,6384452067,4900469511,3576615240,2807061009,2376335048,2118467913,1911563669,1845482173,1893726437,1639492445,1596968946,1468317435,1315158637,1201312829,1272835453,2069870130,2256863449,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Trade (% of GDP),NE.TRD.GNFS.ZS,152.1402291,119.714643,101.4107783,79.66988882,69.48880754,96.11415413,92.47310702,87.20237654,76.07796746,71.68207434,75.77886696,77.55504816,75.96167596,69.43557366,64.64297597,57.27423574,54.54232796,56.97504709,61.03013798,70.13973858,73.07063399,80.0513676,73.98450184,69.86426639,72.23333023,70.56047914,71.84245188,78.54774505,79.22956012,86.11485707,112.4293646,107.9731463,101.0767594,100.8658552,81.33571855,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,22.48186258,21.82715524,22.00100474,21.86041928,22.28517099,20.8701039,20.78065336,21.27737528,20.93122083,21.59917455,21.58621388,17.49164208,17.21941905,17.0700514,16.50586323,17.32175873,15.96253173,14.39598656,14.33566341,13.99640565,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,0.008221329,0.028730681,0.01250416,0.002665916,..,0.000587402,0.00016054,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,61.46367169,59.43031627,55.61620234,53.07837014,53.2412028,53.9731853,52.61630512,50.76525836,49.91050943,48.21266939,47.41304375,45.74975686,45.69893241,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.21612407,23.37453924,25.43709664,26.36434041,26.8172957,24.97160846,24.75655785,25.80953238,25.57713304,25.70869944,25.27053295,26.70904814,27.82709461,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.924459893,8.481559899,10.14670393,11.34354842,11.34980516,11.52561074,13.94231166,14.99426012,16.39047353,17.22312003,18.07203635,18.43476288,17.91268195,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.161268536,2.673003549,7.985878528,6.900513658,1.806592702,1.065622639,2.787709514,2.150641898,0.268575077,1.213909905,2.30918243,3.366824642,5.345804418,4.281549998,7.768715481,2.497253079,5.989562361,4.277875539,4.618012508,3.208756666,6.278594108,4.598515728,2.357399019,4.027969482,-1.373675998,0.053804081,10.69849776,17.73599449,19.59177031,161.1639176,4107.29677,1391.166543,568.8072954,79.3861043,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Population, total",SP.POP.TOTL,3033500,2964300,2969200,2962300,2961500,2962500,2969000,2979400,2992300,3004600,3013800,3022000,3024100,3027900,3044800,3066000,3087100,3107400,3127100,3146400,3164900,3182500,3199800,3211800,3221100,3167286,3208401,3246289,3278735,3307581,3364610,3453332,3571861,3613977,3552128,3443100,3355125,3328520,3294847,3260432,3224547,3191539,3163144,3135349,3107415,3078501,3012807,2912827,2818165,2743660,2686445,2630860,2577079,2525345,2475633,2424030,2367319,2307492,2246159,2183635,2120135,2056023,1991689,1927484,1863705
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,..,3648573136,3279343544,2929446578,2481857123,3395798883,3276184358,3092429050,2983635196,2962907263,2790849721,2727849721,2615208380,2637859218,2453597207,2553793296,2843024581,2677641341,2469782682,2360017318,2254830726,2044111732,1961843575,1896456983,1873452514,1722905028,1665363128,1531843575,1379888268,1320670391,1245810056,1083240223,958659217.9,872067039.1,764804469.3,695530726.3,596648044.7,487709497.2,405586592.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Trade (% of GDP),NE.TRD.GNFS.ZS,..,169.7982826,172.8841717,147.0155771,124.1372672,145.3435727,145.2135524,143.8042955,142.2397634,145.8336633,162.8820521,161.8912803,156.6451972,154.4377869,135.4646547,137.5565759,139.1101498,139.9723095,141.0426267,145.0502801,132.4309298,132.7942913,133.2307714,140.3911086,145.0728795,164.5590143,163.2673599,168.781911,175.3441296,171.3620981,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
